"region","system","network","isIO","instanceId","hourlyPrice","weeklyPrice","standard","monthlyPrice","yearlyPrice","2yearPrice","3yearPrice","4yearPrice","5yearPrice"
"us-west-1","windows","vpc","true","ecs.sn2.medium","1.442","249.76","892.0","892.0","9098.4","14985.6","16056.0","21408.0","26760.0"
"us-west-1","windows","vpc","true","ecs.e3.medium","1.398","201.6","720.0","720.0","7344.0","12096.0","12960.0","17280.0","21600.0"
"us-west-1","windows","vpc","true","ecs.n1.large","1.584","228.48","816.0","816.0","8323.2","13708.8","14688.0","19584.0","24480.0"
"us-west-1","windows","vpc","true","ecs.sn1.large","2.564","428.4","1530.0","1530.0","15606.0","25704.0","27540.0","36720.0","45900.0"
"us-west-1","windows","vpc","true","ecs.sn2.large","2.883","499.24","1783.0","1783.0","18186.6","29954.4","32094.0","42792.0","53490.0"
"us-west-1","windows","vpc","true","ecs.n2.large","2.329","336.0","1200.0","1200.0","12240.0","20160.0","21600.0","28800.0","36000.0"
"us-west-1","windows","vpc","true","ecs.e3.large","2.795","403.2","1440.0","1440.0","14688.0","24192.0","25920.0","34560.0","43200.0"
"us-west-1","windows","vpc","true","ecs.n1.xlarge","3.168","456.96","1632.0","1632.0","16646.4","27417.6","29376.0","39168.0","48960.0"
"us-west-1","windows","vpc","true","ecs.sn1.xlarge","5.128","856.8","3060.0","3060.0","31212.0","51408.0","55080.0","73440.0","91800.0"
"us-west-1","windows","vpc","true","ecs.sn2.xlarge","5.766","998.2","3565.0","3565.0","36363.0","59892.0","64170.0","85560.0","106950.0"
"us-west-1","windows","vpc","true","ecs.n2.xlarge","4.658","672.0","2400.0","2400.0","24480.0","40320.0","43200.0","57600.0","72000.0"
"us-west-1","windows","vpc","true","ecs.e3.xlarge","5.59","806.4","2880.0","2880.0","29376.0","48384.0","51840.0","69120.0","86400.0"
"us-west-1","windows","vpc","true","ecs.n1.3xlarge","6.335","913.92","3264.0","3264.0","33292.8","54835.2","58752.0","78336.0","97920.0"
"us-west-1","windows","vpc","true","ecs.sn1.3xlarge","10.261","1713.6","6120.0","6120.0","62424.0","102816.0","110160.0","146880.0","183600.0"
"us-west-1","windows","vpc","true","ecs.sn2.3xlarge","11.531","1996.4","7130.0","7130.0","72726.0","119784.0","128340.0","171120.0","213900.0"
